,chill_time,force,scenario,Estimate,Est.Error,Q2.5,Q97.5,Taxa,germination,fresh,germinated,seedbank
203,112.6823953,0,ambient,0.999945775,6.18E-05,0.999804156,0.999994366,C.canadensis,>80%,102.1904097,102.1848684,0.005541319
204,45.01980925,0,ambient,0.903615865,0.017829628,0.866469249,0.936155255,C.canadensis,>80%,100.0055413,90.36659374,9.638947578
205,60.43099788,0,ambient,0.982172568,0.006051435,0.968328647,0.991819189,C.canadensis,>80%,109.6389476,107.6843667,1.954580895
206,82.12080611,0,ambient,0.998435217,0.00093778,0.996128798,0.999597947,C.canadensis,>80%,101.9545809,101.7950441,0.159536802
207,80.08236882,0,ambient,0.998035168,0.001124268,0.995288677,0.999464427,C.canadensis,>80%,100.1595368,99.9627401,0.196796701
208,58.20153788,0,ambient,0.97712182,0.007219235,0.960739852,0.988891024,C.canadensis,>80%,100.1967967,97.90447639,2.292320312
209,75.49914598,0,ambient,0.996717874,0.001685915,0.992654626,0.998988154,C.canadensis,>80%,102.2923203,101.9565841,0.335736249
210,81.15084649,0,ambient,0.998256262,0.001022381,0.995749386,0.999539434,C.canadensis,>80%,100.3357362,100.160777,0.174959233
211,70.81374714,0,ambient,0.99444664,0.002536935,0.988460829,0.998051951,C.canadensis,>80%,100.1749592,99.61865159,0.556307647
212,68.39901637,0,ambient,0.992715217,0.003121951,0.985412131,0.99728296,C.canadensis,>80%,100.5563076,99.8237768,0.732530844
213,78.48705473,0,ambient,0.997651401,0.001295159,0.994504583,0.999331405,C.canadensis,>80%,100.7325308,100.4959505,0.236580313
214,65.84953521,0,ambient,0.990297466,0.003875014,0.981312711,0.996118105,C.canadensis,>80%,100.2365803,99.26403147,0.97254884
215,88.69698869,0,ambient,0.999247311,0.000520951,0.997958828,0.999838682,C.canadensis,>80%,100.9725488,100.8965479,0.076000962
216,99.64929391,0,ambient,0.999775341,0.000195511,0.999303387,0.999965201,C.canadensis,>80%,100.076001,100.053518,0.022482941
217,126.2465919,0,ambient,0.999987382,1.92E-05,0.999947789,0.999999144,C.canadensis,>80%,100.0224829,100.0212208,0.00126211
218,84.10138785,0,ambient,0.998745294,0.000785886,0.996802048,0.999694214,C.canadensis,>80%,100.0012621,99.87578991,0.125472198
219,34.54108306,0,ambient,0.734840672,0.028695863,0.677188843,0.788867564,C.canadensis,50-80%,100.1254722,73.57626923,26.54920296
220,29.24250443,0,ambient,0.598714617,0.034537897,0.530483189,0.663880283,C.canadensis,50-80%,126.549203,75.76685759,50.78234538
221,94.43962062,0,ambient,0.999601342,0.000311451,0.998837626,0.999927268,C.canadensis,>80%,150.7823454,150.7222348,0.060110619
222,71.87156415,0,ambient,0.995068836,0.002314799,0.989592889,0.99832589,C.canadensis,>80%,100.0601106,99.56669779,0.493412826
223,128.2545972,0,ambient,0.999989812,1.62E-05,0.999957024,0.99999935,C.canadensis,>80%,100.4934128,100.492389,0.00102386
224,46.9364522,0,ambient,0.921270719,0.015939836,0.887692161,0.949862538,C.canadensis,>80%,100.0010239,92.12801513,7.873008731
225,95.98286158,0,ambient,0.999663733,0.000271277,0.999000106,0.99994156,C.canadensis,>80%,107.8730087,107.8367346,0.0362741
226,71.16825975,0,ambient,0.994663474,0.002460323,0.988844926,0.998148443,C.canadensis,>80%,100.0362741,99.50242797,0.533846135
227,2.164703777,0,ambient,0.061318017,0.019590559,0.03046617,0.10506464,C.canadensis,<20%,100.5338461,6.164536119,94.36931002
228,54.02781881,0,ambient,0.963608955,0.009899339,0.941976533,0.980261051,C.canadensis,>80%,194.36931,187.2960076,7.073302388
229,17.53964862,0,ambient,0.276244436,0.040139341,0.20243774,0.358691989,C.canadensis,20-50%,107.0733024,29.57840404,77.49489834
230,84.72562539,0,ambient,0.998829571,0.000743256,0.996988735,0.99971939,C.canadensis,>80%,177.4948983,177.2871532,0.207745187
231,102.318829,0,ambient,0.999832353,0.000154139,0.999464393,0.999976036,C.canadensis,>80%,100.2077452,100.1909457,0.016799483
232,33.12549539,0,ambient,0.701401489,0.030215681,0.641912412,0.75800397,C.canadensis,50-80%,100.0167995,70.1519321,29.86486738
233,56.09522904,0,ambient,0.971066707,0.008488559,0.952248947,0.985132434,C.canadensis,>80%,129.8648674,126.1074491,3.757418322
234,80.35303412,0,ambient,0.998093712,0.001097553,0.995412095,0.99948429,C.canadensis,>80%,103.7574183,103.5596268,0.197791482
235,103.8380364,0,ambient,0.999858028,0.000134678,0.99953758,0.999980619,C.canadensis,>80%,100.1977915,100.1835662,0.014225261
236,-2.347587722,0,ambient,0.037642975,0.014080989,0.016417996,0.069556328,C.canadensis,<20%,100.0142253,3.764832981,96.24939228
237,89.3750623,0,ambient,0.999301852,0.00049025,0.998092025,0.999853069,C.canadensis,>80%,196.2493923,196.1123811,0.137011167
238,45.02631734,0,ambient,0.903681463,0.017823089,0.866549701,0.936205781,C.canadensis,>80%,100.1370112,90.49196073,9.645050436
239,68.47655876,0,ambient,0.99277844,0.003101341,0.985520534,0.997311527,C.canadensis,>80%,109.6450504,108.8532421,0.791808295
240,119.6448736,0,ambient,0.999974416,3.38E-05,0.999900194,0.999997867,C.canadensis,>80%,100.7918083,100.7892297,0.00257862
241,76.39493388,0,ambient,0.997031406,0.001558099,0.993266076,0.999109915,C.canadensis,>80%,100.0025786,99.70571153,0.296867087
242,58.61823268,0,ambient,0.978162645,0.006987596,0.96232119,0.989506469,C.canadensis,>80%,100.2968671,98.10664877,2.190218312
243,87.99096761,0,ambient,0.999185949,0.000554955,0.997808972,0.999822077,C.canadensis,>80%,102.1902183,102.1070302,0.083188071
244,78.94235239,0,ambient,0.99776804,0.001243953,0.994741359,0.99937202,C.canadensis,>80%,100.0831881,99.85980644,0.223381628
245,53.62384637,0,ambient,0.961947427,0.010194382,0.939705133,0.979144823,C.canadensis,>80%,100.2233816,96.40962411,3.813757518
246,64.22751876,0,ambient,0.988357365,0.004437643,0.978053506,0.995158301,C.canadensis,>80%,103.8137575,102.6050919,1.208665667
247,80.35255928,0,ambient,0.998093611,0.0010976,0.995411878,0.999484256,C.canadensis,>80%,101.2086657,101.0157226,0.192943064
248,35.57111119,0,ambient,0.757598289,0.027608196,0.701986759,0.808829106,C.canadensis,50-80%,100.1929431,75.90600219,24.28694088
249,52.11438978,0,ambient,0.955065064,0.011352532,0.930412112,0.974414031,C.canadensis,>80%,124.2869409,118.7021151,5.58482573
250,103.7017234,0,ambient,0.999855896,0.000136317,0.999531444,0.999980247,C.canadensis,>80%,105.5848257,105.5696106,0.015215161
251,81.29929651,0,ambient,0.998284931,0.001008963,0.995809705,0.999549029,C.canadensis,>80%,100.0152152,99.84368219,0.17153297
252,123.7009932,0,ambient,0.999983439,2.39E-05,0.999932985,0.999998787,C.canadensis,>80%,100.171533,100.169874,0.001658933
253,83.18822283,0,ambient,0.998610867,0.000852636,0.996502272,0.999653039,C.canadensis,>80%,100.0016589,99.86274331,0.138915625
254,113.4121959,0,ambient,0.999949894,5.80E-05,0.999817625,0.999994907,C.canadensis,>80%,100.1389156,100.1338981,0.005017548
255,143.6296536,0,ambient,0.999997984,4.57E-06,0.999990333,0.999999924,C.canadensis,>80%,100.0050175,100.004816,0.000201568
256,99.18512906,0,ambient,0.999763592,0.000203776,0.999270183,0.999962869,C.canadensis,>80%,100.0002016,99.97656069,0.023640882
257,86.27421127,0,ambient,0.999014849,0.00064714,0.997409734,0.99977342,C.canadensis,>80%,100.0236409,99.92510244,0.09853844
258,155.8328708,0,ambient,0.99999943,1.73E-06,0.999997033,0.999999986,C.canadensis,>80%,100.0985384,100.0984814,5.70769E-05
259,64.34195722,0,ambient,0.988506107,0.004395636,0.978294273,0.995233155,C.canadensis,>80%,100.0000571,98.8506671,1.14938998
260,71.10575844,0,ambient,0.994625872,0.002473669,0.988778352,0.998131785,C.canadensis,>80%,101.14939,100.6058002,0.543589752
261,58.63860085,0,ambient,0.978212306,0.006976434,0.962396907,0.989534348,C.canadensis,>80%,100.5435898,98.3529768,2.190612949
262,77.23722054,0,ambient,0.9972987,0.001446524,0.993803901,0.999206807,C.canadensis,>80%,102.1906129,101.9145655,0.276047484
263,58.56417196,0,ambient,0.978030293,0.007017293,0.962119511,0.989432117,C.canadensis,>80%,100.2760475,98.07301208,2.203035402
264,48.83171096,0,ambient,0.935748282,0.014160382,0.905467381,0.960707823,C.canadensis,>80%,102.2030354,95.63631481,6.566720592
265,89.29963386,0,ambient,0.999295987,0.000493574,0.998078145,0.999851538,C.canadensis,>80%,106.5667206,106.4916962,0.075024347
266,81.96663842,0,ambient,0.998408061,0.000950751,0.996070818,0.999589292,C.canadensis,>80%,100.0750243,99.91571104,0.159313304
267,32.19547134,0,ambient,0.678154364,0.031233253,0.616325768,0.737390788,C.canadensis,50-80%,100.1593133,67.92347542,32.23583788
268,13.3354429,0,ambient,0.190168833,0.036090296,0.125367793,0.267073246,C.canadensis,<20%,132.2358379,25.14713493,107.0887029
269,83.41726547,0,ambient,0.99864589,0.000835385,0.996579618,0.999663837,C.canadensis,>80%,207.0887029,206.8082821,0.28042087
270,64.64497503,0,ambient,0.98889087,0.004286142,0.97892961,0.995425841,C.canadensis,>80%,100.2804209,99.16639269,1.114028182
271,52.29313288,0,ambient,0.955938761,0.011210843,0.931629105,0.975029057,C.canadensis,>80%,101.1140282,96.65881883,4.455209354
272,104.5300667,0,ambient,0.99986837,0.000126659,0.999567518,0.999982399,C.canadensis,>80%,104.4552094,104.4414599,0.013749428
273,68.06749455,0,ambient,0.992438609,0.003211519,0.98494631,0.99715737,C.canadensis,>80%,100.0137494,99.25750641,0.756243019
274,109.8472277,0,ambient,0.999926249,7.92E-05,0.999741705,0.999991632,C.canadensis,>80%,100.756243,100.7488121,0.007430878
275,48.0091224,0,ambient,0.929800124,0.014920169,0.898239419,0.956522387,C.canadensis,>80%,100.0074309,92.9869216,7.020509281
276,122.4382973,0,ambient,0.999981042,2.66E-05,0.99992409,0.999998558,C.canadensis,>80%,107.0205093,107.0184804,0.002028877
277,110.7752844,0,ambient,0.999933319,7.30E-05,0.999764078,0.999992649,C.canadensis,>80%,100.0020289,99.99536064,0.006668237
278,52.54123526,0,ambient,0.957124425,0.011016181,0.93326547,0.975858443,C.canadensis,>80%,100.0066682,95.71882487,4.287843367
279,53.01458914,0,ambient,0.959301775,0.010651311,0.936079199,0.977353138,C.canadensis,>80%,104.2878434,100.0435133,4.244330114
280,80.23551182,0,ambient,0.998068511,0.001109076,0.995357941,0.999475758,C.canadensis,>80%,104.2443301,104.0429834,0.201346756
281,67.01859667,0,ambient,0.991492317,0.003510935,0.983325897,0.996704511,C.canadensis,>80%,100.2013468,99.34886547,0.852481282
282,68.59462918,0,ambient,0.992873653,0.003070203,0.985684074,0.997354451,C.canadensis,>80%,100.8524813,100.1337715,0.718709737
283,94.35933042,0,ambient,0.999597793,0.000313698,0.998828486,0.999926435,C.canadensis,>80%,100.7187097,100.6782,0.040509751
284,92.40492447,0,ambient,0.999500856,0.000373704,0.998582454,0.999903187,C.canadensis,>80%,100.0405098,99.99057515,0.0499346
285,86.87768773,0,ambient,0.999078777,0.000613118,0.997563254,0.999791535,C.canadensis,>80%,100.0499346,99.95776632,0.09216828
286,80.46779395,0,ambient,0.998118002,0.001086415,0.99546437,0.999492587,C.canadensis,>80%,100.0921683,99.90379499,0.188373288
287,70.90245421,0,ambient,0.994501712,0.002517555,0.988559071,0.998076556,C.canadensis,>80%,100.1883733,99.63750873,0.550864556
288,80.03705529,0,ambient,0.998025191,0.001128803,0.995268047,0.999461028,C.canadensis,>80%,100.5508646,100.3522958,0.19856876
289,79.9596604,0,ambient,0.998008033,0.001136589,0.995232605,0.999455172,C.canadensis,>80%,100.1985688,99.9989765,0.199592264
290,88.29296131,0,ambient,0.99921279,0.000540148,0.997874354,0.999829408,C.canadensis,>80%,100.1995923,100.1207142,0.078878106
291,15.80858274,0,ambient,0.238037295,0.038823923,0.166575305,0.319594486,C.canadensis,20-50%,100.0788781,23.82250544,76.25637266
292,22.21766462,0,ambient,0.396551272,0.040619858,0.319322777,0.476538773,C.canadensis,20-50%,176.2563727,69.89468873,106.3616839
293,55.52964163,0,ambient,0.96918938,0.008858069,0.949540639,0.983938322,C.canadensis,>80%,206.3616839,200.0035526,6.358131345
294,53.67660368,0,ambient,0.962168521,0.010155491,0.940004831,0.979295597,C.canadensis,>80%,106.3581313,102.334446,4.023685377
295,123.7453211,0,ambient,0.999983517,2.38E-05,0.999933278,0.999998794,C.canadensis,>80%,104.0236854,104.0219708,0.001714579
296,78.74752844,0,ambient,0.997718861,0.001265618,0.994640998,0.999354799,C.canadensis,>80%,100.0017146,99.77359675,0.228117831
297,109.8725256,0,ambient,0.999926451,7.90E-05,0.999742342,0.999991661,C.canadensis,>80%,100.2281178,100.2207462,0.007371641
298,48.08113514,0,ambient,0.930340746,0.014852851,0.898916661,0.956906308,C.canadensis,>80%,100.0073716,93.04093269,6.966438952
299,72.85568242,0,ambient,0.99558473,0.00212489,0.99053919,0.998536815,C.canadensis,>80%,106.966439,106.4941533,0.472285669
300,104.7214682,0,ambient,0.999871094,0.000124528,0.999575451,0.999982861,C.canadensis,>80%,100.4722857,100.4593342,0.012951498
301,75.82183358,1,warming,0.726477649,0.031104881,0.663243404,0.785685149,C.canadensis,50-80%,100,72.64776491,27.35223509
302,29.65971376,1,warming,0.199892901,0.022926003,0.155637099,0.245520835,C.canadensis,<20%,127.3522351,25.45680774,101.8954274
303,72.14514885,1,warming,0.687683154,0.030841151,0.626156662,0.747458886,C.canadensis,50-80%,201.8954274,138.8400843,63.05534303
304,29.49402187,1,warming,0.198544962,0.02289826,0.154377005,0.244096867,C.canadensis,<20%,163.055343,32.37381689,130.6815261
305,44.86620461,1,warming,0.352287066,0.024040149,0.304092465,0.399400979,C.canadensis,20-50%,230.6815261,81.26611803,149.4154081
306,36.88050406,1,warming,0.265394178,0.023693406,0.218292299,0.312529031,C.canadensis,20-50%,249.4154081,66.19339718,183.2220109
307,29.46297296,1,warming,0.198293147,0.022893006,0.154142294,0.243840801,C.canadensis,<20%,283.2220109,56.16098372,227.0610272
308,106.9820134,1,warming,0.927615654,0.019326475,0.884213964,0.959894092,C.canadensis,>80%,327.0610272,303.3869286,23.67409858
309,46.71504249,1,warming,0.374219932,0.02418218,0.325970976,0.422113533,C.canadensis,20-50%,123.6740986,46.28131279,77.39278579
310,55.65372615,1,warming,0.486168541,0.025927325,0.434498835,0.537309877,C.canadensis,20-50%,177.3927858,86.24279191,91.14999388
311,38.09507337,1,warming,0.277686719,0.023754447,0.23041656,0.32467817,C.canadensis,20-50%,191.1499939,53.07981469,138.0701792
312,82.33958373,1,warming,0.787228911,0.030380807,0.723524588,0.843154627,C.canadensis,50-80%,238.0701792,187.4157279,50.65445133
313,56.30406679,1,warming,0.494510064,0.026126369,0.442922508,0.546333643,C.canadensis,20-50%,150.6544513,74.50014242,76.15430892
314,25.79199891,1,warming,0.170227048,0.022151069,0.12791373,0.214236577,C.canadensis,<20%,176.1543089,29.98622803,146.1680809
315,45.11776571,1,warming,0.355236871,0.024056383,0.307020653,0.402367071,C.canadensis,20-50%,246.1680809,87.44797879,158.7201021
316,26.73104891,1,warming,0.177086879,0.022363382,0.134222629,0.221476231,C.canadensis,<20%,258.7201021,45.81593534,212.9041668
317,49.82307321,1,warming,0.412255739,0.024570775,0.362339264,0.460315319,C.canadensis,20-50%,312.9041668,128.9965384,183.9076284
318,26.63176715,1,warming,0.176351331,0.022341652,0.13352326,0.220692708,C.canadensis,<20%,283.9076284,50.06748824,233.8401402
319,50.55799332,1,warming,0.421425715,0.024695523,0.37140373,0.46969795,C.canadensis,20-50%,333.8401402,140.6888196,193.1513205
320,32.02703656,1,warming,0.219913556,0.023269273,0.174784466,0.266334324,C.canadensis,20-50%,293.1513205,64.46794925,228.6833713
321,50.3753637,1,warming,0.419141581,0.024663269,0.369239888,0.467420925,C.canadensis,20-50%,328.6833713,137.7648679,190.9185034
322,15.18130764,1,warming,0.106914896,0.018879575,0.071927657,0.145367042,C.canadensis,<20%,290.9185034,31.10352144,259.814982
323,28.28073443,1,warming,0.188886142,0.022680121,0.145063768,0.234113978,C.canadensis,<20%,359.814982,67.96406383,291.8509181
324,2.213581555,1,warming,0.058577689,0.01392065,0.034318702,0.088800462,C.canadensis,<20%,391.8509181,22.95372103,368.8971971
325,19.82371249,1,warming,0.131547425,0.020479082,0.093740041,0.172600183,C.canadensis,<20%,468.8971971,61.68221892,407.2149782
326,29.58383859,1,warming,0.199274777,0.022913359,0.15505863,0.244849754,C.canadensis,<20%,507.2149782,101.0751515,406.1398267
327,58.18711381,1,warming,0.518659337,0.026742,0.466186353,0.571459127,C.canadensis,50-80%,506.1398267,262.514147,243.6256797
328,63.46906117,1,warming,0.585530527,0.028600106,0.529467318,0.642152497,C.canadensis,50-80%,343.6256797,201.2033254,142.4223543
329,17.02696948,1,warming,0.116174433,0.019539086,0.08013296,0.155860423,C.canadensis,<20%,242.4223543,28.16327965,214.2590746
330,81.5268825,1,warming,0.78023517,0.030550884,0.71662894,0.836749847,C.canadensis,50-80%,314.2590746,245.1959824,69.06309226
331,75.08999809,1,warming,0.719004574,0.031091151,0.656021972,0.778467135,C.canadensis,50-80%,169.0630923,121.5571366,47.50595568
332,55.55229467,1,warming,0.484868066,0.025897009,0.433281323,0.535952137,C.canadensis,20-50%,147.5059557,71.52092742,75.98502825
333,25.29192208,1,warming,0.166662256,0.022031896,0.124776068,0.210525605,C.canadensis,<20%,175.9850283,29.33006175,146.6549665
334,71.58013019,1,warming,0.681453988,0.030758598,0.620000259,0.741113117,C.canadensis,50-80%,246.6549665,168.0840105,78.57095597
335,17.94507275,1,warming,0.121038467,0.019856397,0.084277646,0.161072319,C.canadensis,<20%,178.570956,21.6139548,156.9570012
336,41.69407728,1,warming,0.316125389,0.023890755,0.268250663,0.363090586,C.canadensis,20-50%,256.9570012,81.23063196,175.7263692
337,32.38583811,1,warming,0.223072436,0.023312831,0.177779286,0.269504129,C.canadensis,20-50%,275.7263692,61.50695297,214.2194162
338,49.05240408,1,warming,0.402705392,0.024454137,0.353335692,0.451120261,C.canadensis,20-50%,314.2194162,126.5378532,187.6815631
339,71.61400843,1,warming,0.681829399,0.03076385,0.620370506,0.741485205,C.canadensis,50-80%,287.6815631,196.1497471,91.53181594
340,3.114092737,1,warming,0.061126874,0.014262413,0.036150686,0.091854013,C.canadensis,<20%,191.5318159,11.70774117,179.8240748
341,36.63986867,1,warming,0.263001082,0.023679665,0.216201636,0.309874779,C.canadensis,20-50%,279.8240748,73.59403453,206.2300402
342,115.3288128,1,warming,0.951101474,0.015197083,0.916320685,0.975545523,C.canadensis,>80%,306.2300402,291.2558428,14.97419746
343,47.59938525,1,warming,0.384905789,0.02427151,0.336263535,0.432880371,C.canadensis,20-50%,114.9741975,44.25423423,70.71996323
344,60.84168308,1,warming,0.552515338,0.027672556,0.498335423,0.606635668,C.canadensis,50-80%,170.7199632,94.32539822,76.394565
345,21.31023344,1,warming,0.140410793,0.020942714,0.101534117,0.182384832,C.canadensis,<20%,176.394565,24.76770073,151.6268643
346,35.32220496,1,warming,0.250149355,0.023592784,0.203789535,0.296557214,C.canadensis,20-50%,251.6268643,62.94429779,188.6825665
347,47.21872783,1,warming,0.380291677,0.024231164,0.331771946,0.428359637,C.canadensis,20-50%,288.6825665,109.7835773,178.8989892
348,82.73097855,1,warming,0.790537489,0.03029136,0.727040401,0.846207422,C.canadensis,50-80%,278.8989892,220.4801066,58.4188826
349,77.58978095,1,warming,0.743999091,0.031057406,0.680268155,0.802335574,C.canadensis,50-80%,158.4188826,117.8635047,40.55537788
350,32.84031336,1,warming,0.227120618,0.023364925,0.181751303,0.273609512,C.canadensis,20-50%,140.5553779,31.92302433,108.6323535
351,60.73248528,1,warming,0.551130459,0.027633624,0.496901974,0.605080904,C.canadensis,50-80%,208.6323535,114.9836448,93.64870879
352,17.34603689,1,warming,0.117845016,0.019650245,0.081578723,0.157809697,C.canadensis,<20%,193.6487088,22.82053528,170.8281735
353,41.22697392,1,warming,0.310973578,0.023873853,0.263112075,0.357905786,C.canadensis,20-50%,270.8281735,84.2204062,186.6077673
354,29.82885893,1,warming,0.201276114,0.022953817,0.156932991,0.247021307,C.canadensis,20-50%,286.6077673,57.68729762,228.9204697
355,84.55868335,1,warming,0.805476015,0.02981167,0.742750574,0.860125598,C.canadensis,>80%,328.9204697,264.937549,63.98292066
356,38.6067188,1,warming,0.282970436,0.023776681,0.235591917,0.329860499,C.canadensis,20-50%,163.9829207,46.40231852,117.5806021
357,67.25430844,1,warming,0.631658889,0.029799789,0.573397241,0.690272464,C.canadensis,50-80%,217.5806021,137.4367214,80.14388072
358,47.10679761,1,warming,0.378939039,0.024219855,0.330497204,0.427059487,C.canadensis,20-50%,180.1438807,68.26354896,111.8803318
359,54.9938238,1,warming,0.47771171,0.025733829,0.426391464,0.52826396,C.canadensis,20-50%,211.8803318,101.2177155,110.6626162
360,77.86111269,1,warming,0.746620529,0.031040059,0.683113168,0.804922558,C.canadensis,50-80%,210.6626162,157.2850339,53.37758235
361,78.11196352,1,warming,0.74902791,0.031021657,0.68565376,0.807317992,C.canadensis,50-80%,153.3775824,114.8840899,38.49349241
362,30.29620233,1,warming,0.205135647,0.023028011,0.160689657,0.250995163,C.canadensis,20-50%,138.4934924,28.40995222,110.0835402
363,10.67785477,1,warming,0.087035518,0.017185144,0.055785417,0.12303566,C.canadensis,<20%,210.0835402,18.28472965,191.7988105
364,61.97713331,1,warming,0.566860941,0.028077025,0.511708503,0.622080605,C.canadensis,50-80%,291.7988105,165.4093485,126.3894621
365,74.2222426,1,warming,0.70998034,0.031049639,0.647356441,0.769340231,C.canadensis,50-80%,226.3894621,160.7320673,65.6573948
366,-3.492081412,1,warming,0.044630775,0.011835029,0.024516548,0.070780387,C.canadensis,<20%,165.6573948,7.393417877,158.2639769
367,55.88046512,1,warming,0.489076214,0.025995817,0.437332067,0.540353108,C.canadensis,20-50%,258.2639769,126.3107681,131.9532088
368,25.63225316,1,warming,0.169081663,0.022113456,0.1269542,0.212958857,C.canadensis,<20%,231.9532088,39.21903419,192.7341746
369,58.61766145,1,warming,0.524171715,0.026889329,0.471512306,0.577360534,C.canadensis,50-80%,292.7341746,153.4429744,139.2912002
370,62.63202203,1,warming,0.575083778,0.02830848,0.519824257,0.630770859,C.canadensis,50-80%,239.2912002,137.6124875,101.6787127
371,76.8368121,1,warming,0.73662963,0.031091556,0.673270943,0.795263249,C.canadensis,50-80%,201.6787127,148.5625156,53.11619719
372,25.34011902,1,warming,0.167003171,0.022043564,0.125048825,0.210857458,C.canadensis,<20%,153.1161972,25.5708904,127.5453068
373,12.8847488,1,warming,0.09631592,0.018027057,0.063184159,0.133300762,C.canadensis,<20%,227.5453068,21.91623564,205.6290711
374,63.55739481,1,warming,0.586628516,0.028630518,0.530450712,0.643275226,C.canadensis,50-80%,305.6290711,179.2907285,126.3383426
375,54.78994195,1,warming,0.475101167,0.025675886,0.423721679,0.525556458,C.canadensis,20-50%,226.3383426,107.5336108,118.8047318
376,31.25039268,1,warming,0.213188228,0.023167475,0.168149939,0.259330408,C.canadensis,20-50%,218.8047318,46.6465931,172.1581387
377,50.99070652,1,warming,0.426850992,0.02477529,0.377030254,0.475390054,C.canadensis,20-50%,272.1581387,116.1709716,155.9871672
378,70.02859026,1,warming,0.664007235,0.030478174,0.6041671,0.723492576,C.canadensis,50-80%,255.9871672,169.977331,86.00983614
379,32.99987921,1,warming,0.228554376,0.023382413,0.183161539,0.275071451,C.canadensis,20-50%,186.0098361,42.51336195,143.4964742
380,51.57550417,1,warming,0.434211072,0.024890613,0.384190993,0.482864595,C.canadensis,20-50%,243.4964742,105.7288651,137.7676091
381,30.25432126,1,warming,0.204787511,0.023021521,0.160362655,0.250616844,C.canadensis,20-50%,237.7676091,48.6918369,189.0757722
382,57.50541494,1,warming,0.509921797,0.026513196,0.457729164,0.562309692,C.canadensis,50-80%,289.0757722,147.4060373,141.6697349
383,2.828511679,1,warming,0.060307294,0.014153743,0.03554565,0.090784694,C.canadensis,<20%,241.6697349,14.57444783,227.0952871
384,42.78452155,1,warming,0.32833077,0.023933396,0.280001536,0.374712388,C.canadensis,20-50%,327.0952871,107.3954476,219.6998395
385,69.14265599,1,warming,0.653830663,0.030284675,0.594650463,0.713097322,C.canadensis,50-80%,319.6998395,209.0295581,110.6702814
386,61.14042249,1,warming,0.556299617,0.027779104,0.501789997,0.611053339,C.canadensis,50-80%,210.6702814,117.1957968,93.47448456
387,-23.49278456,1,warming,0.016911789,0.006140922,0.007398528,0.031507159,C.canadensis,<20%,193.4744846,3.271999642,190.2024849
388,73.71715005,1,warming,0.704647481,0.031012974,0.642183415,0.764044308,C.canadensis,50-80%,290.2024849,204.4904499,85.71203498
389,33.52018065,1,warming,0.233274329,0.023436603,0.187636537,0.279786948,C.canadensis,20-50%,185.712035,43.32185036,142.3901846
390,11.62459394,1,warming,0.090912124,0.017548354,0.058855996,0.127439738,C.canadensis,<20%,242.3901846,22.03620652,220.3539781
391,34.11043197,1,warming,0.238711765,0.023492977,0.192719013,0.28496374,C.canadensis,20-50%,320.3539781,76.47226353,243.8817146
392,16.58717838,1,warming,0.113905941,0.019384407,0.07800272,0.153245943,C.canadensis,<20%,343.8817146,39.17017023,304.7115443
393,53.1236204,1,warming,0.453827755,0.025237546,0.402400632,0.503152745,C.canadensis,20-50%,404.7115443,183.6693316,221.0422128
394,95.43010737,1,warming,0.877646003,0.025350323,0.822202831,0.921913387,C.canadensis,>80%,321.0422128,281.7614149,39.28079787
395,53.9028157,1,warming,0.463759498,0.025434478,0.412320921,0.513739286,C.canadensis,20-50%,139.2807979,64.59279295,74.68800491
396,90.09564766,1,warming,0.845683804,0.027820093,0.786022969,0.895408773,C.canadensis,>80%,174.6880049,147.7308165,26.95718845
397,15.8868306,1,warming,0.11037418,0.019134796,0.074910403,0.149302138,C.canadensis,<20%,126.9571885,14.01279557,112.9443929
398,29.83493256,1,warming,0.201325917,0.022954806,0.156979686,0.2470753,C.canadensis,20-50%,212.9443929,42.87122517,170.0731677
399,24.84503783,1,warming,0.163528142,0.021921886,0.122076802,0.207098188,C.canadensis,<20%,270.0731677,44.16456322,225.9086045
400,28.35786023,1,warming,0.189489081,0.022694772,0.145607994,0.234755435,C.canadensis,<20%,325.9086045,61.7561221,264.1524824
401,130.3918083,0,ambient,0.987050221,0.006383093,0.971512103,0.995704634,E.divaricata,>80%,100,98.70502214,1.294977863
402,58.59100339,0,ambient,0.802698703,0.024558734,0.751249254,0.849377475,E.divaricata,>80%,101.2949779,81.30934732,19.98563054
403,112.6823953,0,ambient,0.974025529,0.010223825,0.950195155,0.989145838,E.divaricata,>80%,119.9856305,116.8690672,3.116563319
404,45.01980925,0,ambient,0.697019249,0.025997508,0.644911225,0.746444206,E.divaricata,50-80%,103.1165633,71.87422955,31.24233377
405,60.43099788,0,ambient,0.814604496,0.024365931,0.763343319,0.860432845,E.divaricata,>80%,131.2423338,106.9105952,24.3317386
406,82.12080611,0,ambient,0.91529241,0.019543809,0.873264812,0.949446377,E.divaricata,>80%,124.3317386,113.7998966,10.53184196
407,80.08236882,0,ambient,0.908551466,0.020162589,0.865456008,0.9441297,E.divaricata,>80%,110.531842,100.4238671,10.10797489
408,58.20153788,0,ambient,0.800104119,0.024596153,0.748676676,0.84686163,E.divaricata,>80%,110.1079749,88.09784423,22.01013066
409,75.49914598,0,ambient,0.891565405,0.021465062,0.846439319,0.929832932,E.divaricata,>80%,122.0101307,108.7800116,13.23011908
410,81.15084649,0,ambient,0.912144216,0.019840709,0.869579626,0.947051709,E.divaricata,>80%,113.2301191,103.2821981,9.947920934
